Time,Cash,Path
18:10:32,78.34161477495164,"['ZIL/BUSD', 'ZIL/USD']"
18:10:35,78.93815992682329,"['ZIL/BUSD', 'ZIL/USD']"
18:10:37,79.21787687292905,"['ZIL/BUSD', 'ZIL/USD']"
18:10:39,79.8210944671268,"['ZIL/BUSD', 'ZIL/USD']"
18:10:42,80.42890536122493,"['ZIL/BUSD', 'ZIL/USD']"
18:10:44,81.04134453166344,"['ZIL/BUSD', 'ZIL/USD']"
18:10:46,81.65844722121616,"['ZIL/BUSD', 'ZIL/USD']"
18:10:48,82.28024894101885,"['ZIL/BUSD', 'ZIL/USD']"
18:10:51,82.90678547261268,"['ZIL/BUSD', 'ZIL/USD']"
18:10:53,83.53809287000328,"['ZIL/BUSD', 'ZIL/USD']"
18:10:55,84.17420746173543,"['ZIL/BUSD', 'ZIL/USD']"
18:10:58,84.81516585298363,"['ZIL/BUSD', 'ZIL/USD']"
18:11:00,85.46100492765848,"['ZIL/BUSD', 'ZIL/USD']"
18:11:02,86.11176185052926,"['ZIL/BUSD', 'ZIL/USD']"
18:11:04,86.76747406936248,"['ZIL/BUSD', 'ZIL/USD']"
18:11:06,87.42817931707687,"['ZIL/BUSD', 'ZIL/USD']"
18:11:09,88.09391561391467,"['ZIL/BUSD', 'ZIL/USD']"
18:11:11,88.76472126962953,"['ZIL/BUSD', 'ZIL/USD']"
18:11:13,89.44063488569105,"['ZIL/BUSD', 'ZIL/USD']"
18:11:15,90.12169535750613,"['ZIL/BUSD', 'ZIL/USD']"
18:11:17,90.8079418766571,"['ZIL/BUSD', 'ZIL/USD']"
18:11:20,91.49941393315707,"['ZIL/BUSD', 'ZIL/USD']"
18:11:22,92.19615131772238,"['ZIL/BUSD', 'ZIL/USD']"
18:11:24,92.89819412406237,"['ZIL/BUSD', 'ZIL/USD']"
18:11:27,93.60558275118652,"['ZIL/BUSD', 'ZIL/USD']"
18:11:29,94.31835790572924,"['ZIL/BUSD', 'ZIL/USD']"
18:11:32,95.03656060429233,"['ZIL/BUSD', 'ZIL/USD']"
18:11:34,95.76023217580526,"['ZIL/BUSD', 'ZIL/USD']"
18:11:36,96.48941426390343,"['ZIL/BUSD', 'ZIL/USD']"
18:11:39,97.22414882932462,"['ZIL/BUSD', 'ZIL/USD']"
18:11:41,97.96447815232355,"['ZIL/BUSD', 'ZIL/USD']"
18:11:43,98.71044483510492,"['ZIL/BUSD', 'ZIL/USD']"
18:11:45,99.46209180427495,"['ZIL/BUSD', 'ZIL/USD']"
18:11:48,100.21946231331157,"['ZIL/BUSD', 'ZIL/USD']"
18:11:50,100.98259994505344,"['ZIL/BUSD', 'ZIL/USD']"
18:11:52,101.75154861420799,"['ZIL/BUSD', 'ZIL/USD']"
18:11:54,102.5263525698784,"['ZIL/BUSD', 'ZIL/USD']"
18:11:57,103.30705639810995,"['ZIL/BUSD', 'ZIL/USD']"
18:11:59,104.09370502445572,"['ZIL/BUSD', 'ZIL/USD']"
18:12:01,104.88634371656184,"['ZIL/BUSD', 'ZIL/USD']"
18:12:03,105.68501808677237,"['ZIL/BUSD', 'ZIL/USD']"
18:12:06,106.48977409475413,"['ZIL/BUSD', 'ZIL/USD']"
18:12:08,107.30065805014135,"['ZIL/BUSD', 'ZIL/USD']"
18:12:10,108.11771661520066,"['ZIL/BUSD', 'ZIL/USD']"
18:12:12,108.94099680751621,"['ZIL/BUSD', 'ZIL/USD']"
18:12:15,109.7705460026953,"['ZIL/BUSD', 'ZIL/USD']"
18:12:17,110.60641193709458,"['ZIL/BUSD', 'ZIL/USD']"
18:12:19,111.44864271056713,"['ZIL/BUSD', 'ZIL/USD']"
18:12:21,112.2972867892302,"['ZIL/BUSD', 'ZIL/USD']"
18:12:24,113.15239300825438,"['ZIL/BUSD', 'ZIL/USD']"
18:12:26,114.01401057467366,"['ZIL/BUSD', 'ZIL/USD']"
18:12:28,114.88218907021718,"['ZIL/BUSD', 'ZIL/USD']"
18:12:31,115.75697845416227,"['ZIL/BUSD', 'ZIL/USD']"
18:12:33,116.63842906620943,"['ZIL/BUSD', 'ZIL/USD']"
18:12:35,117.52659162937913,"['ZIL/BUSD', 'ZIL/USD']"
18:12:37,118.42151725293066,"['ZIL/BUSD', 'ZIL/USD']"
18:12:40,119.32325743530319,"['ZIL/BUSD', 'ZIL/USD']"
18:12:42,120.23186406707924,"['ZIL/BUSD', 'ZIL/USD']"
18:12:44,121.14738943397076,"['ZIL/BUSD', 'ZIL/USD']"
18:12:46,122.06988621982782,"['ZIL/BUSD', 'ZIL/USD']"
18:12:48,122.9994075096704,"['ZIL/BUSD', 'ZIL/USD']"
18:12:51,123.93600679274316,"['ZIL/BUSD', 'ZIL/USD']"
18:12:53,124.87973796559336,"['ZIL/BUSD', 'ZIL/USD']"
18:12:55,125.8306553351725,"['ZIL/BUSD', 'ZIL/USD']"
18:12:57,126.78881362196124,"['ZIL/BUSD', 'ZIL/USD']"
18:13:00,127.75426796311844,"['ZIL/BUSD', 'ZIL/USD']"
18:13:02,128.7270739156539,"['ZIL/BUSD', 'ZIL/USD']"
18:13:04,129.70728745962546,"['ZIL/BUSD', 'ZIL/USD']"
18:13:06,130.69496500136034,"['ZIL/BUSD', 'ZIL/USD']"
18:13:09,131.69016337670104,"['ZIL/BUSD', 'ZIL/USD']"
18:13:11,132.692939854276,"['ZIL/BUSD', 'ZIL/USD']"
18:13:13,133.70335213879503,"['ZIL/BUSD', 'ZIL/USD']"
18:13:16,134.72145837436997,"['ZIL/BUSD', 'ZIL/USD']"
18:13:18,135.74731714786066,"['ZIL/BUSD', 'ZIL/USD']"
18:13:20,136.7809874922462,"['ZIL/BUSD', 'ZIL/USD']"
18:13:22,137.82252889002203,"['ZIL/BUSD', 'ZIL/USD']"
18:13:25,138.8720012766229,"['ZIL/BUSD', 'ZIL/USD']"
18:13:27,139.92946504387186,"['ZIL/BUSD', 'ZIL/USD']"
18:13:29,140.99498104345534,"['ZIL/BUSD', 'ZIL/USD']"
18:13:31,142.0686105904251,"['ZIL/BUSD', 'ZIL/USD']"
18:13:34,143.15041546672643,"['ZIL/BUSD', 'ZIL/USD']"
18:13:36,144.2404579247534,"['ZIL/BUSD', 'ZIL/USD']"
18:13:38,145.33880069093127,"['ZIL/BUSD', 'ZIL/USD']"
18:13:40,146.44550696932595,"['ZIL/BUSD', 'ZIL/USD']"
18:13:43,147.5606404452812,"['ZIL/BUSD', 'ZIL/USD']"
18:13:45,148.6842652890833,"['ZIL/BUSD', 'ZIL/USD']"
18:13:47,149.8164461596538,"['ZIL/BUSD', 'ZIL/USD']"
18:13:50,150.95724820827022,"['ZIL/BUSD', 'ZIL/USD']"
18:13:52,152.10673708231528,"['ZIL/BUSD', 'ZIL/USD']"
18:13:54,153.2649789290545,"['ZIL/BUSD', 'ZIL/USD']"
18:13:56,154.4320403994427,"['ZIL/BUSD', 'ZIL/USD']"
18:13:59,155.60798865195937,"['ZIL/BUSD', 'ZIL/USD']"
18:14:01,156.7928913564733,"['ZIL/BUSD', 'ZIL/USD']"
18:14:03,157.98681669813666,"['ZIL/BUSD', 'ZIL/USD']"
18:14:05,159.1898333813088,"['ZIL/BUSD', 'ZIL/USD']"
18:14:08,160.40201063350966,"['ZIL/BUSD', 'ZIL/USD']"
18:14:10,161.62341820940358,"['ZIL/BUSD', 'ZIL/USD']"
18:14:12,162.85412639481328,"['ZIL/BUSD', 'ZIL/USD']"
18:14:15,164.09420601076454,"['ZIL/BUSD', 'ZIL/USD']"
18:14:17,165.3437284175614,"['ZIL/BUSD', 'ZIL/USD']"
18:14:19,166.60276551889288,"['ZIL/BUSD', 'ZIL/USD']"
18:14:22,167.87138976597038,"['ZIL/BUSD', 'ZIL/USD']"
18:14:24,169.149674161697,"['ZIL/BUSD', 'ZIL/USD']"
18:14:26,170.43769226486856,"['ZIL/BUSD', 'ZIL/USD']"
18:14:29,171.64847535700437,"['ZIL/BUSD', 'ZIL/USD']"
18:14:31,172.86785980765845,"['ZIL/BUSD', 'ZIL/USD']"
18:14:33,174.09590672056513,"['ZIL/BUSD', 'ZIL/USD']"
