Time,Cash
21:25:08,9.5896918624325
21:25:12,9.581526010967199
21:25:17,9.573266917758017
21:25:21,9.565145096415739
21:25:25,9.559741604724303
21:25:29,9.553871129016558
21:25:33,9.549753301550531
21:25:37,9.546106961410675
21:25:41,9.544450548988088
21:25:45,9.541925113175349
21:25:49,9.537982185987497
21:25:53,9.536317197146309
21:25:57,9.534333007192306
21:26:01,9.531271327772567
21:26:05,9.53000669388969
21:26:10,9.528353075138202
21:26:14,9.52669974331778
21:26:18,9.525066647227522
21:26:22,9.524789971076652
21:26:26,9.524144250215118
21:26:30,9.523369001550181
21:26:34,9.522763233057223
21:26:39,9.52215750309637
21:26:43,9.520345438833235
21:26:47,9.51973986266497
21:26:51,9.520331179425318
21:26:55,9.521461171822185
21:27:00,9.517159501418785
21:27:04,9.516744197742506
21:27:08,9.513709256972852
21:27:12,9.509340225072798
21:27:17,9.510291781379228
21:27:21,9.510019982078283
21:27:25,9.508772266964806
21:27:29,9.507564569653146
21:27:34,9.504962251867818
21:27:38,9.503117369423608
21:27:42,9.501262889333011
21:27:46,9.498881518596635
21:27:50,9.498222535234314
21:27:55,9.497563597588856
21:27:59,9.49690470565709
21:28:03,9.499142856192375
21:28:07,9.498536011940965
21:28:11,9.498845406696942
21:28:16,9.494814243100683
21:28:20,9.49376861216814
21:28:24,9.493638584210963
21:28:28,9.489361001111469
21:28:32,9.485392927770754
21:28:37,9.482798587003636
21:28:41,9.482588419727072
21:28:45,9.48325232720701
21:28:49,9.482475193869176
21:28:53,9.481818214594583
21:28:58,9.482283829639504
21:29:02,9.479998381751232
21:29:06,9.47774328915119
21:29:10,9.475488732990337
21:29:14,9.474108116034435
21:29:19,9.472787811804304
21:29:23,9.473265226109008
21:29:27,9.473752598000521
21:29:31,9.474249929023621
21:29:35,9.474737351575229
21:29:40,9.475224799203305
21:29:44,9.475712271909142
21:29:48,9.476219641940093
21:29:52,9.476727039137797
21:29:57,9.477234463503711
21:30:01,9.47774191503929
21:30:05,9.478249393745989
21:30:09,9.478756899625257
21:30:13,9.479264432678553
21:30:18,9.47725787308721
21:30:22,9.47601660202464
21:30:26,9.474974153633358
21:30:30,9.473733181677861
21:30:34,9.472492372256994
21:30:39,9.472532752812976
21:30:43,9.472583065382437
21:30:47,9.472633378219129
21:30:52,9.472723419318704
21:30:56,9.472783664962954
21:31:01,9.47284391099036
21:31:05,9.472904157400924
21:31:09,9.47296440419465
21:31:13,9.473540773851143
21:31:18,9.474077444693414
21:31:22,9.474614145937792
21:31:26,9.475150877586001
21:31:30,9.475687639639759
21:31:34,9.47618468954712
21:31:38,9.476979858441382
21:31:43,9.476692021967066
21:31:47,9.473772149427035
21:31:51,9.470823397345763
21:31:55,9.467885486361057
21:31:59,9.465662796263961
21:32:04,9.463440627967778
21:32:08,9.461218981350004
21:32:12,9.460515053039986
21:32:16,9.460088866050357
21:32:21,9.45933543845983
21:32:25,9.459415074014366
21:32:29,9.454044415625944
21:32:34,9.453195410209574
21:32:38,9.4521779456561
21:32:42,9.448960505206196
21:32:46,9.444634973321355
21:32:51,9.440816234121975
21:32:55,9.43713756835379
21:32:59,9.433460335997877
21:33:04,9.429052926191037
21:33:08,9.42440055104851
21:33:12,9.41985910699411
21:33:16,9.416948900228647
21:33:20,9.415155224683744
21:33:24,9.41370742836833
21:33:29,9.412457285757455
21:33:33,9.411720600545047
21:33:37,9.40699890660594
21:33:41,9.402881189118784
21:33:45,9.398775132821264
21:33:49,9.398414330614898
21:33:53,9.395285463984221
21:33:57,9.394148271742115
21:34:01,9.390755920441928
21:34:05,9.389855717583478
21:34:09,9.388906346189444
21:34:13,9.387779775602722
21:34:17,9.384723457641215
21:34:21,9.380773787176015
21:34:25,9.37962886270574
21:34:29,9.377893376562469
21:34:33,9.373423802967336
21:34:37,9.370871157628057
21:34:41,9.363498596233036
21:34:45,9.358418044571701
21:34:49,9.354164371994548
21:34:53,9.353156986585562
21:34:56,9.353129853387024
21:35:00,9.352063103041191
21:35:04,9.346478926432408
21:35:08,9.339213765557568
21:35:12,9.337570582381563
21:35:16,9.331085144849077
21:35:20,9.328836916060895
21:35:24,9.328495652948147
21:35:28,9.322778901410077
21:35:32,9.317202401038822
21:35:36,9.311599950729553
21:35:39,9.311991045037612
21:35:43,9.306635721914436
21:35:47,9.305154370407083
21:35:51,9.30397566469975
21:35:55,9.29833245004982
21:35:59,9.2979734915045
21:36:04,9.296338258358515
21:36:08,9.295765082684348
21:36:12,9.295191942349941
21:36:16,9.294609090898382
21:36:21,9.2940262759943
21:36:25,9.294173886934647
21:36:29,9.294321500219404
21:36:33,9.292461812121841
21:36:37,9.290505148308206
21:36:42,9.289658427952677
21:36:46,9.287410250659645
21:36:50,9.284627227323451
21:36:54,9.28300239061066
21:36:58,9.280279058197527
21:37:03,9.277459313600376
21:37:07,9.273775169885587
21:37:12,9.271666316674853
21:37:16,9.268246772647279
21:37:20,9.265255366287386
21:37:24,9.263157753651209
21:37:29,9.259323356183112
21:37:33,9.256877745199397
21:37:37,9.255490155784486
21:37:42,9.25508261323829
21:37:46,9.249303839283952
21:37:50,9.247936772953075
21:37:54,9.246259759974023
21:37:58,9.244999742652618
21:38:02,9.24332326227214
21:38:07,9.241647085903185
21:38:11,9.239971213490627
21:38:15,9.236282627971548
21:38:19,9.234559357830467
21:38:23,9.23238207003274
21:38:27,9.230263288630796
21:38:31,9.227796721087252
21:38:35,9.224973199727659
21:38:39,9.222150542309166
21:38:43,9.217019728261866
21:38:47,9.211891768782237
21:38:51,9.209449590298105
21:38:56,9.207944308564338
21:39:00,9.205966375700491
21:39:04,9.202262169464552
21:39:08,9.199340400453652
21:39:13,9.19623641247634
21:39:17,9.19340328362347
21:39:21,9.190368729597497
21:39:26,9.187450736819374
21:39:30,9.183051443702183
21:39:34,9.179885742410852
21:39:38,9.176605706463558
21:39:42,9.17030885531698
21:39:47,9.164035535523979
21:39:51,9.156806639948787
21:39:55,9.153438594256572
21:40:00,9.148758153781245
21:40:04,9.147157182784184
21:40:08,9.145502461072534
21:40:12,9.144020695708962
21:40:16,9.14298061947459
21:40:21,9.142688816127043
21:40:25,9.14201360945161
21:40:29,9.137015316713484
21:40:34,9.13074594684058
21:40:38,9.127590915996544
21:40:42,9.120878425649694
21:40:46,9.115366100545055
21:40:51,9.109857106887963
21:40:55,9.10183048797554
21:41:00,9.098333235800066
21:41:04,9.093616255751979
21:41:09,9.087996320057172
21:41:13,9.08394230387468
21:41:17,9.07903311228958
21:41:22,9.072280216814022
21:41:26,9.065313613656432
21:41:30,9.058124297292414
21:41:35,9.050209629719458
21:41:39,9.04297537169406
21:41:43,9.03618294929433
21:41:47,9.029727174432521
21:41:52,9.022461939085975
21:41:56,9.015694383253502
21:42:00,9.009659711748746
21:42:04,9.003638526062273
21:42:09,8.99762136435431
21:42:13,8.991608223935621
21:42:17,8.985599102118766
21:42:21,8.982354206340574
21:42:26,8.981144578213778
21:42:30,8.979072089607456
21:42:34,8.973005616106125
21:42:38,8.967018425716082
21:42:43,8.96236093993838
21:42:47,8.958880537376606
21:42:51,8.956020459871992
21:42:55,8.952287900574971
21:43:00,8.94974910340908
21:43:04,8.942407889667104
21:43:08,8.938540229515011
21:43:13,8.935048158905552
21:43:17,8.932701493454795
21:43:22,8.928239285274566
21:43:26,8.923779306129065
21:43:30,8.922811404569385
21:43:34,8.920094961507202
21:43:38,8.916266442703389
21:43:42,8.915085831327742
21:43:46,8.914120403258401
21:43:50,8.910752647146687
21:43:54,8.90910554310495
21:43:58,8.907187804415528
21:44:02,8.903822667440764
21:44:06,8.903381341592441
21:44:10,8.903129017536056
21:44:14,8.900064958062918
21:44:18,8.897897995673992
21:44:22,8.897401891719626
21:44:26,8.893649004882814
21:44:30,8.891875215636224
21:44:34,8.887425286203666
21:44:38,8.885625458486802
21:44:42,8.884021848826206
21:44:46,8.881020498683803
21:44:50,8.879082159156024
21:44:53,8.87725601836137
21:44:57,8.875914762075318
21:45:01,8.874610896239888
21:45:05,8.870030257235067
21:45:09,8.86559158774079
21:45:13,8.869208847522454
21:45:17,8.873051027419018
21:45:21,8.874221141921819
21:45:25,8.87531689492455
21:45:29,8.874450353364079
21:45:34,8.872271664578344
21:45:38,8.86936795315229
21:45:42,8.868418823851753
21:45:46,8.864362501416572
21:45:50,8.858085410601532
21:45:54,8.855493403179324
21:45:59,8.853469004794507
21:46:03,8.849968252331314
21:46:07,8.84769385551987
21:46:11,8.84348995453235
21:46:15,8.838935237904002
21:46:20,8.838296778167942
21:46:24,8.836656772463378
21:46:28,8.83635251178246
21:46:32,8.831449136688828
21:46:36,8.830951017527847
21:46:41,8.830601028572968
21:46:45,8.828870289922142
21:46:49,8.824869952418387
21:46:53,8.824705421575972
21:46:58,8.823465790329973
