date,time,totalBalance,path,currentDiscrep
06-07-20,12:49:43,76.35785795,"['None', 'None']",0
06-07-20,12:58:35,76.45785796,"['None', 'None']",0
06-07-20,13:17:50,76.25785796,"['None', 'None']",0
06-07-20,13:18:09,76.25785796,"['None', 'None']",0
06-07-20,13:18:27,76.25785796,"['None', 'None']",0
06-07-20,14:27:15,76.263374595,"['ADA/USD', 'ADA/USDT']",0.005090915470237434
06-07-20,14:27:17,76.269861715,"['ADA/USD', 'ADA/USDT']",0.006047429275369609
06-07-20,14:27:20,76.275392455,"['ADA/USD', 'ADA/USDT']",0.006047429275369609
06-07-20,14:27:22,76.280923195,"['ADA/USD', 'ADA/USDT']",0.005090915470237434
06-07-20,14:27:25,76.286453935,"['ADA/USD', 'ADA/USDT']",0.005090915470237434
06-07-20,23:23:16,76.28889321,"['VET/USDT', 'VET/USD']",0.0018921252544892297
06-07-20,23:30:34,76.25595064999999,"['VET/USDT', 'VET/USD']",0.01949022829624525
06-07-20,23:59:24,76.252212115,"['VET/USDT', 'VET/USD']",0.00658912170736059
06-07-20,23:59:34,76.24823697000001,"['VET/USDT', 'VET/USD']",0.010523695767396646
07-07-20,07:41:16,76.24565862,"['VET/USDT', 'VET/USD']",0.017113463586815314
07-07-20,10:25:45,76.24565862,"['None', 'None']",0
07-07-20,10:27:27,76.24565862,"['None', 'None']",0
07-07-20,21:02:37,76.232789505,"['ADA/USD', 'ADA/USDT']",0.008886945593738815
07-07-20,21:03:27,76.23567575,"['ADA/USD', 'ADA/USDT']",0.015695742440168914
07-07-20,21:03:30,76.24587911,"['ADA/USD', 'ADA/USDT']",0.0014727980334434676
07-07-20,21:03:32,76.225737495,"['ADA/USD', 'ADA/USDT']",0.0037466257981666473
07-07-20,21:06:00,76.190207765,"['VET/USDT', 'VET/USD']",0.019151008888879772
07-07-20,21:06:38,76.194073815,"['BNB/USDT', 'BNB/BUSD']",0.002598735895302795
07-07-20,21:06:41,76.197931805,"['BNB/USDT', 'BNB/BUSD']",0.002598735895302795
07-07-20,21:06:43,76.201789795,"['BNB/USDT', 'BNB/BUSD']",0.002598735895302795
07-07-20,21:07:27,76.207797295,"['ZIL/BUSD', 'ZIL/USD']",0.02840057033800214
07-07-20,21:20:49,76.18950673,"['ADA/USD', 'ADA/USDT']",0.0032851399800062353
07-07-20,21:20:59,76.181411885,"['VET/USDT', 'VET/USD']",0.01402493645792191
07-07-20,21:38:37,76.13662768,"['ZIL/BUSD', 'ZIL/USD']",0.04294999089458251
07-07-20,21:38:41,76.08988363,"['ZIL/BUSD', 'ZIL/USD']",0.04294999089458251
07-07-20,23:56:00,76.08988363,"['None', 'None']",0
08-07-20,00:01:24,76.08988363,"['None', 'None']",0
08-07-20,08:48:02,76.096282685,"['ADA/USD', 'ADA/USDT']",0.0048176258116328086
08-07-20,08:58:51,76.09576634500002,"['VET/USDT', 'VET/USD']",0.005313970750657759
08-07-20,09:13:15,76.130493005,"['VET/USD', 'VET/USDT']",0.12285969471050961
08-07-20,09:13:33,76.12811514500001,"['VET/USDT', 'VET/USD']",0.06157788901058048
08-07-20,13:38:32,76.12811514500001,"['None', 'None']",0
08-07-20,14:14:40,76.12811514500001,"['None', 'None']",0
09-07-20,11:35:08,76.12811514500001,"['None', 'None']",0
09-07-20,22:44:32,76.130981765,"['ADA/USD', 'ADA/USDT']",0.0018723757745995329
09-07-20,23:24:13,76.13363644500001,"['ADA/USDT', 'ADA/USD']",0.0017591660416318433
10-07-20,00:30:42,76.06077336500002,"['DOGE/USD', 'DOGE/USDT']",0.004476833607347075
10-07-20,00:49:42,76.05124774000001,"['VET/USDT', 'VET/USD']",0.00030023179937188615
10-07-20,00:57:57,76.05124774000001,"['None', 'None']",0
10-07-20,10:33:29,76.05124774000001,"['None', 'None']",0
10-07-20,11:52:16,76.05124774000001,"['None', 'None']",0
10-07-20,11:54:06,76.05124774000001,"['None', 'None']",0
10-07-20,12:06:09,76.05124774000001,"['None', 'None']",0
10-07-20,12:33:26,76.05124774000001,"['None', 'None']",0
10-07-20,12:49:55,76.05124774000001,"['None', 'None']",0
10-07-20,13:55:43,76.02032119,"['VET/USD', 'VET/USDT']",0.014407359932212316
10-07-20,14:06:26,76.007820065,"['VET/USDT', 'VET/USD']",0.011556762280148902
10-07-20,15:29:02,76.007820065,"['None', 'None']",0
10-07-20,16:08:25,76.007820065,"['None', 'None']",0
10-07-20,16:08:42,76.007820065,"['None', 'None']",0
10-07-20,16:10:03,76.007820065,"['None', 'None']",0
11-07-20,12:53:13,76.007820065,"['None', 'None']",0
11-07-20,13:18:23,76.03031007999999,"['ALGO/USD', 'ALGO/BUSD']",0.006951387376920692
12-07-20,16:20:54,76.05760667,"['XTZ/BUSD', 'XTZ/USD']",0.04285388468631268
12-07-20,19:36:51,76.0440864,"['VET/USD', 'VET/USDT']",0.0070784504716385754
12-07-20,19:52:58,76.00267519,"['VET/USD', 'VET/USDT']",0.00812960880064395
12-07-20,21:45:58,76.00267519,"['None', 'None']",0
13-07-20,07:48:59,75.972384005,"['VET/USDT', 'VET/USD']",0.0013237063465378895
13-07-20,07:49:12,75.97425778,"['VET/USDT', 'VET/USD']",0.009239442106547813
13-07-20,10:58:55,75.97425778,"['None', 'None']",0
13-07-20,11:04:00,75.97425778,"['None', 'None']",0
13-07-20,17:40:25,75.97425778,"['None', 'None']",0
13-07-20,21:14:23,76.00042893,"['VET/USD', 'VET/USDT']",0.023932616221472358
13-07-20,21:14:26,76.02660008,"['VET/USD', 'VET/USDT']",0.023932616221472358
13-07-20,21:14:28,76.05277122999999,"['VET/USD', 'VET/USDT']",0.023932616221472358
13-07-20,21:14:31,76.07894237999999,"['VET/USD', 'VET/USDT']",0.023932616221472358
13-07-20,21:14:33,76.10511353,"['VET/USD', 'VET/USDT']",0.023932616221472358
13-07-20,21:17:16,76.109257,"['VET/USDT', 'VET/USD']",0.009322989321868036
13-07-20,21:17:18,76.115785315,"['VET/USDT', 'VET/USD']",0.009322989321868036
13-07-20,21:17:21,76.097234845,"['VET/USDT', 'VET/USD']",0.004223198372933723
13-07-20,21:17:31,76.07713496,"['VET/USDT', 'VET/USD']",0.034330325467337275
13-07-20,21:24:52,76.08044294999999,"['BTC/USD', 'BTC/USDT']",0.0011017824862218362
13-07-20,21:24:55,76.08375093999999,"['BTC/USD', 'BTC/USDT']",0.0011017824862218362
13-07-20,21:24:57,76.09152588999999,"['BTC/USD', 'BTC/USDT']",0.0036664939283070908
13-07-20,21:25:00,76.09614408499999,"['BTC/USD', 'BTC/USDT']",0.00556547176202038
13-07-20,21:51:58,76.09230692499999,"['VET/USDT', 'VET/USD']",0.004902226581270597
13-07-20,22:38:56,76.08851037,"['VET/USDT', 'VET/USD']",0.017084508539285892
13-07-20,22:39:10,76.07342815999999,"['VET/USDT', 'VET/USD']",0.00636816997029932
13-07-20,22:39:27,76.053457415,"['VET/USDT', 'VET/USD']",0.00636816997029932
13-07-20,22:39:58,76.02258966999999,"['VET/USDT', 'VET/USD']",0.00636816997029932
14-07-20,04:22:11,76.02258966999999,"['None', 'None']",0
14-07-20,12:13:24,76.02258966999999,"['None', 'None']",0
14-07-20,13:12:28,76.02258966999999,"['None', 'None']",0
14-07-20,13:14:29,76.02258966999999,"['None', 'None']",0
14-07-20,14:14:57,76.01923998999999,"['ETH/USD', 'ETH/USDT']",0.0019772691305313117
14-07-20,14:15:19,76.01637928,"['ETH/USD', 'ETH/USDT']",0.0015626035719726872
14-07-20,14:15:30,76.02010322499999,"['ETH/USD', 'ETH/USDT']",0.0015626035719726872
14-07-20,14:15:39,76.023827015,"['ETH/USD', 'ETH/USDT']",0.0015626035719726872
14-07-20,14:15:41,76.02755561,"['ETH/USD', 'ETH/USDT']",0.0015626035719726872
14-07-20,17:12:36,76.02755561,"['None', 'None']",0
15-07-20,00:48:10,76.02755561,"['None', 'None']",0
15-07-20,13:48:26,76.02755561,"['None', 'None']",0
15-07-20,15:04:25,76.01703938,"['ADA/USDT', 'ADA/USD']",0.007193545502834908
15-07-20,15:04:28,76.00691984,"['ADA/USDT', 'ADA/USD']",0.007193545502834908
15-07-20,15:04:36,76.011438455,"['ADA/USDT', 'ADA/USD']",0.007193545502834908
15-07-20,16:14:59,76.011438455,"['None', 'None']",0
15-07-20,16:15:36,76.011438455,"['None', 'None']",0
15-07-20,16:15:58,76.011438455,"['None', 'None']",0
15-07-20,16:16:38,76.011438455,"['None', 'None']",0
15-07-20,16:21:43,76.011438455,"['None', 'None']",0
15-07-20,16:21:46,76.011438455,"['None', 'None']",0
15-07-20,16:22:11,76.011438455,"['None', 'None']",0
15-07-20,16:24:37,76.011438455,"['None', 'None']",0
15-07-20,16:53:39,76.011438455,"['None', 'None']",0
15-07-20,16:59:35,76.011438455,"['None', 'None']",0
15-07-20,17:00:52,76.011438455,"['None', 'None']",0
15-07-20,17:49:53,76.011438455,"['None', 'None']",0
15-07-20,17:53:55,76.011438455,"['None', 'None']",0
15-07-20,18:03:12,76.00181918,"['None', 'None']",0
15-07-20,18:03:25,75.951073375,"['XTZ/BUSD', 'XTZ/USD']",0.09854752347796492
15-07-20,18:21:25,75.951073375,"['None', 'None']",0
15-07-20,18:24:32,75.951073375,"['None', 'None']",0
15-07-20,18:25:16,75.951073375,"['None', 'None']",0
15-07-20,18:27:15,75.951073375,"['None', 'None']",0
15-07-20,19:05:49,75.95425134,"['VET/USD', 'VET/USDT']",0.0011480886301793447
15-07-20,19:05:54,75.95744279,"['VET/USD', 'VET/USDT']",0.0011480886301793447
15-07-20,19:21:00,75.95209512,"['XLM/USD', 'XLM/USDT']",0.004014809011930964
15-07-20,21:15:02,75.95244776,"['XLM/USDT', 'XLM/USD']",0.002990650109568449
15-07-20,21:17:14,75.95049766,"['XLM/USDT', 'XLM/USD']",0.004160503356143153
15-07-20,21:34:43,75.95049766,"['None', 'None']",0
15-07-20,21:41:54,75.95049766,"['None', 'None']",0
15-07-20,21:51:06,75.95435618,"['VET/USD', 'VET/USDT']",0.0019078732591637504
15-07-20,21:51:11,75.958180135,"['VET/USD', 'VET/USDT']",0.0019078732591637504
15-07-20,23:57:34,75.958180135,"['None', 'None']",0
15-07-20,23:57:36,75.95829433,"['VET/USDT', 'VET/USD']",0.0019418738832612803
15-07-20,23:57:41,75.938629525,"['VET/USDT', 'VET/USD']",0.0019418738832612803
16-07-20,00:10:51,75.861182125,"['XTZ/USD', 'XTZ/BUSD']",0.0646951846340027
16-07-20,00:12:16,75.864985835,"['ETH/USD', 'ETH/USDT']",0.011845843956953317
16-07-20,00:16:00,75.88747082,"['XTZ/BUSD', 'XTZ/USD']",0.021346142589559136
16-07-20,00:16:12,75.826538185,"['XLM/USDT', 'XLM/USD']",0.002090800338409693
16-07-20,00:17:55,75.834103035,"['ETH/USD', 'ETH/USDT']",0.006309314532872534
16-07-20,00:19:15,75.83699096499998,"['BTC/USD', 'BTC/USDT']",0.0016252982886388878
16-07-20,10:59:32,75.83699096499998,"['None', 'None']",0
16-07-20,11:33:08,75.840204515,"['XLM/USDT', 'XLM/USD']",0.009477262066926784
16-07-20,11:33:13,75.85011839999999,"['XLM/USDT', 'XLM/USD']",0.014006513228942197
16-07-20,11:33:18,75.84598695,"['XLM/USDT', 'XLM/USD']",0.008345531262849093
16-07-20,12:09:56,75.81385268,"['XLM/USD', 'XLM/USDT']",0.0018120311458318383
16-07-20,13:57:50,75.8165623,"['VET/USD', 'VET/USDT']",0.0013006947311442474
16-07-20,13:57:55,75.81923843999999,"['VET/USD', 'VET/USDT']",0.0013006947311442474
16-07-20,14:58:38,75.79939394,"['VET/USDT', 'VET/USD']",0.0017411175290558134
16-07-20,20:51:56,75.80157095,"['ADA/USD', 'ADA/USDT']",0.0011220755312759678
17-07-20,17:06:30,75.80157095,"['None', 'None']",0
17-07-20,17:08:46,75.80157095,"['None', 'None']",0
17-07-20,17:23:43,75.77262449499999,"['VET/USDT', 'VET/USD']",0.006236458446792881
17-07-20,17:23:43,75.77262449499999,"['VET/USDT', 'VET/USD']",0.006236458446792881
17-07-20,17:24:01,75.75859018,"['VET/USDT', 'VET/USD']",0.006236458446792881
17-07-20,17:44:39,75.73755813,"['XLM/USDT', 'XLM/USD']",0.016292773134328087
17-07-20,17:44:39,75.73755813,"['XLM/USDT', 'XLM/USD']",0.016292773134328087
17-07-20,19:00:20,64.7021269,"['ALGO/USD', 'ALGO/BUSD']",0.029000000110944057
17-07-20,19:00:20,75.660638845,"['ALGO/USD', 'ALGO/BUSD']",0.029000000110944057
17-07-20,19:42:09,75.65990930000001,"['ALGO/BUSD', 'ALGO/USD']",0.006232922147503928
17-07-20,19:42:09,75.65990930000001,"['ALGO/BUSD', 'ALGO/USD']",0.006232922147503928
18-07-20,12:35:14,75.65990930000001,"['None', 'None']",0
18-07-20,15:13:39,75.65990930000001,"['None', 'None']",0
19-07-20,12:46:49,75.65990930000001,"['None', 'None']",0
19-07-20,14:21:38,75.64007028500001,"['DOGE/USD', 'DOGE/USDT']",0.02324063635477991
19-07-20,14:49:10,75.643500075,"['ALGO/USD', 'ALGO/BUSD']",0.015134084898560829
19-07-20,15:08:52,75.62784857999999,"['ETH/USDT', 'ETH/USD']",0.013318494892171628
19-07-20,15:27:36,75.57650627,"['VET/USD', 'VET/USDT']",0.010039376604634498
19-07-20,15:52:13,75.524485355,"['ALGO/BUSD', 'ALGO/USD']",0.0037763017400482823
19-07-20,17:30:04,75.528845285,"['ETH/USD', 'ETH/USDT']",0.001867113925108299
19-07-20,17:30:09,75.533200565,"['ETH/USD', 'ETH/USDT']",0.001867113925108299
19-07-20,17:30:14,75.537539105,"['ETH/USD', 'ETH/USDT']",0.001867113925108299
19-07-20,17:30:19,75.54187222,"['ETH/USD', 'ETH/USDT']",0.001867113925108299
20-07-20,02:45:26,75.544202425,"['VET/USDT', 'VET/USD']",0.004257072264845618
20-07-20,02:46:05,75.535732305,"['VET/USDT', 'VET/USD']",0.0023673887378379277
20-07-20,03:27:16,75.530642525,"['XLM/USDT', 'XLM/USD']",0.00215390598472176
20-07-20,03:43:06,75.518690045,"['DOGE/USDT', 'DOGE/USD']",0.01622102569752748
20-07-20,03:47:07,75.515198265,"['ETH/USD', 'ETH/USDT']",0.0019511368051770006
20-07-20,11:47:28,75.492543135,"['XRP/USD', 'XRP/BUSD']",0.0024721199720669773
20-07-20,11:52:50,75.48805752999999,"['ADA/USDT', 'ADA/USD']",0.0045983343074222915
21-07-20,06:03:15,75.47908385000001,"['BTC/BUSD', 'BTC/USD']",0.0017146930206237698
21-07-20,14:15:22,75.47908385000001,"['None', 'None']",0
21-07-20,18:00:43,75.462189565,"['BTC/USDT', 'BTC/BUSD']",0.0014071261650716593
21-07-20,23:35:14,75.462189565,"['None', 'None']",0
22-07-20,00:57:33,75.45899731499999,"['ETH/USD', 'ETH/USDT']",0.004380476238431186
22-07-20,05:33:31,75.45615834,"['ADA/USDT', 'ADA/USD']",0.0014824660392775968
22-07-20,18:52:16,75.45615834,"['None', 'None']",0
23-07-20,07:20:25,75.46974536,"['BTC/BUSD', 'BTC/USD']",0.019277636494814843
23-07-20,14:10:58,75.46974536,"['None', 'None']",0
23-07-20,20:22:58,75.44438905999999,"['ETH/USD', 'ETH/USDT']",0.0084385414569077
24-07-20,01:21:24,75.44438905999999,"['None', 'None']",0
24-07-20,06:11:24,75.44878364499999,"['BTC/USDT', 'BTC/USD']",0.0011265264928521646
25-07-20,00:41:37,75.44878364499999,"['None', 'None']",0
25-07-20,08:05:11,75.45961211,"['VTHO/USD', 'VTHO/USDT']",0.00738337486413343
25-07-20,08:05:16,75.470440575,"['VTHO/USD', 'VTHO/USDT']",0.00738337486413343
25-07-20,08:05:24,75.48126904,"['VTHO/USD', 'VTHO/USDT']",0.00738337486413343
25-07-20,08:05:31,75.492097505,"['VTHO/USD', 'VTHO/USDT']",0.00738337486413343
25-07-20,08:05:36,75.50292597,"['VTHO/USD', 'VTHO/USDT']",0.00738337486413343
25-07-20,08:25:50,75.47817165,"['ETH/USDT', 'ETH/USD']",0.002704093861428447
25-07-20,08:30:35,75.489529695,"['ADA/USDT', 'ADA/USD']",0.01278686157804998
25-07-20,08:30:40,75.49601174,"['ADA/USDT', 'ADA/USD']",0.007895912564766405
25-07-20,08:30:46,75.50736463,"['ADA/USDT', 'ADA/USD']",0.013602442327627529
25-07-20,08:30:51,75.513846675,"['ADA/USDT', 'ADA/USD']",0.014418143886089752
25-07-20,11:02:08,75.554715215,"['ETH/USD', 'ETH/USDT']",0.0402665886031901
25-07-20,11:02:26,75.5760187,"['VTHO/USDT', 'VTHO/USD']",0.13356731214191164
25-07-20,12:11:51,75.5824042,"['ETH/USD', 'ETH/USDT']",0.010577426330694806
25-07-20,12:11:56,75.58932094000001,"['ETH/USD', 'ETH/USDT']",0.02285895599332477
25-07-20,12:12:58,75.592100845,"['ETH/USD', 'ETH/USDT']",0.001291441927689263
25-07-20,12:13:03,75.60437812999999,"['ETH/USD', 'ETH/USDT']",0.00871897556164214
25-07-20,12:13:09,75.616659135,"['ETH/USD', 'ETH/USDT']",0.00871897556164214
25-07-20,12:29:02,75.6230054,"['BTC/USDT', 'BTC/USD']",0.002322305813981629
25-07-20,12:29:17,75.628555525,"['BTC/USDT', 'BTC/USD']",0.001513498838484395
25-07-20,12:29:22,75.63566747,"['ETH/USD', 'ETH/USDT']",0.009047503452329408
25-07-20,12:30:00,75.649444085,"['ETH/USD', 'ETH/USDT']",0.010118532549801884
25-07-20,12:33:54,75.65481227000001,"['ADA/USDT', 'ADA/USD']",0.0018160115423633272
25-07-20,12:33:59,75.660180455,"['ADA/USDT', 'ADA/USD']",0.0018160115423633272
25-07-20,12:34:04,75.66554864,"['ADA/USDT', 'ADA/USD']",0.0018160115423633272
25-07-20,12:36:49,75.670939455,"['ADA/USDT', 'ADA/USD']",0.0018160115423633272
25-07-20,12:36:54,75.67633027,"['ADA/USDT', 'ADA/USD']",0.0018160115423633272
25-07-20,12:39:23,75.66666834,"['ETH/USD', 'ETH/USDT']",0.011206872282516045
25-07-20,13:11:52,75.67203665,"['BNB/USDT', 'BNB/USD']",0.0017740192938155985
25-07-20,14:46:01,75.67203665,"['None', 'None']",0
25-07-20,15:13:28,75.695908735,"['ETH/USD', 'ETH/USDT']",0.02074699128275448
25-07-20,15:13:34,75.720980355,"['ETH/USD', 'ETH/USDT']",0.022198330848338443
